File_ID,Subject_ID,Exercise,Dataset_Source,File_Type,File_Path,FPS,Resolution,Duration_sec,Frame_Count,Camera_View,Quality,Selected,Pose_Status,Notes
SQ_1884_074,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000074.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_075,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000075.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_076,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000076.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_077,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000077.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_078,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000078.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_079,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000079.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_080,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000080.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_081,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000081.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_082,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000082.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_083,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000083.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_084,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000084.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_085,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000085.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_086,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000086.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_087,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000087.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_088,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000088.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_089,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000089.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_090,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000090.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_091,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000091.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_092,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000092.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_093,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000093.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_094,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000094.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_095,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000095.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_096,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000096.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_097,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000097.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_098,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000098.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_099,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000099.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_100,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000100.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_101,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000101.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_102,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000102.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_103,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000103.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_104,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000104.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_105,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000105.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_106,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000106.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_107,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000107.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_108,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000108.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_109,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000109.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1884_110,1884,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1884/000110.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1885_001,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000001.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_002,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000002.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_003,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000003.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_004,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000004.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_005,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000005.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_006,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000006.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_007,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000007.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_008,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000008.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_009,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000009.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_010,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000010.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_011,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000011.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_012,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000012.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_013,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000013.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_014,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000014.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_015,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000015.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_016,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000016.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_017,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000017.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_018,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000018.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_019,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000019.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_020,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000020.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_021,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000021.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_022,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000022.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_023,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000023.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_024,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000024.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_025,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000025.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_026,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000026.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_027,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000027.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_028,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000028.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_029,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000029.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_030,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000030.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_031,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000031.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_032,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000032.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_033,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000033.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_034,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000034.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_035,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000035.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_036,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000036.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_037,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000037.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_038,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000038.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_039,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000039.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_040,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000040.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_041,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000041.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_042,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000042.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_043,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000043.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_044,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000044.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_045,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000045.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_046,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000046.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_047,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000047.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_048,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000048.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_049,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000049.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_050,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000050.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_051,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000051.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_052,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000052.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_053,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000053.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_054,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000054.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_055,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000055.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_056,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000056.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_057,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000057.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_058,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000058.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_059,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000059.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_060,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000060.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_061,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000061.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_062,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000062.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_063,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000063.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_064,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000064.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_065,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000065.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_066,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000066.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_067,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000067.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_068,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000068.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_069,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000069.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_070,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000070.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_071,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000071.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_072,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000072.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_073,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000073.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_074,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000074.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_075,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000075.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_076,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000076.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_077,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000077.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_078,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000078.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_079,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000079.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_080,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000080.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_081,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000081.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_082,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000082.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_083,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000083.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_084,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000084.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_085,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000085.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_086,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000086.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_087,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000087.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_088,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000088.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_089,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000089.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_090,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000090.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1885_091,1885,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1885/000091.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_001,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000001.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_002,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000002.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_003,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000003.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_004,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000004.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_005,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000005.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_006,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000006.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_007,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000007.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_008,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000008.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_009,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000009.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_010,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000010.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_011,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000011.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_012,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000012.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_013,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000013.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_014,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000014.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_015,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000015.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_016,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000016.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_017,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000017.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_018,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000018.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_019,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000019.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_020,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000020.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_021,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000021.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_022,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000022.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_023,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000023.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_024,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000024.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_025,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000025.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_026,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000026.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_027,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000027.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_028,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000028.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_029,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000029.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_030,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000030.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_031,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000031.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_032,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000032.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_033,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000033.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_034,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000034.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_035,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000035.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_036,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000036.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_037,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000037.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_038,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000038.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_039,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000039.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_040,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000040.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_041,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000041.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_042,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000042.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_043,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000043.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_044,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000044.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_045,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000045.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_046,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000046.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_047,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000047.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_048,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000048.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_049,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000049.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1886_050,1886,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1886/000050.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
